FIPS,State,County,N_1982,N_1987,N_1992,N_1997,P_1982,P_1987,P_1992,P_1997
08047,Colorado,Gilpin,11842.96,15297.4825,25926.195,4774.565,2612.6975,4211.77,8087.715,827.09
08049,Colorado,Grand,1061690.49,1162171.578,1193174.285,1261762.285,324939.078,348073.971,365841.903,301580.615
08051,Colorado,Gunnison,1899762.455,1549302.478,1481331.765,1594068.795,575121.762,477541.688,461092.228,380267.48
08053,Colorado,Hinsdale,79752.0475,78208.5425,107635.345,63227.9025,24202.795,18449.0875,33538.98,15692.815
08055,Colorado,Huerfano,1472982.499,1308502.906,1358625.523,1410293.845,446752.3679,406961.7344,325478.73,336667.73
08057,Colorado,Jackson,2029451.575,1901962.51,2094613.563,2585442.13,635021.94,594918.602,663982.396,627746.049
08059,Colorado,Jefferson,396488.307,363248.9915,371573.98,442400.359,101483.6853,94024.4611,82700.9864,120578.2586
08061,Colorado,Kiowa,1546027.648,1539514.53,1333727.848,1224034.118,448438.815,463610.276,421863.469,376097.173
08063,Colorado,Kit Carson,5361714.785,5501781.475,5412561.578,6057500.835,1547528.15,1606602.42,1560962.678,1704410.818
08065,Colorado,Lake,27596.8625,17376.305,49530.835,82476.785,8282.013,5000.685,15087.56,23894.89
08067,Colorado,La Plata,1749516.089,1838481.167,1763105.468,1800530.875,506513.8702,542352.9518,514562.7462,525400.2318
08069,Colorado,Larimer,4206592.854,3969519.543,3970951.819,3485086.52,1091959.461,998105.6532,1000023.026,885733.4385
08071,Colorado,Las Animas,3039797.998,3095956.447,3325883.005,3210191.543,938211.7081,957805.7373,1039173.186,1006718.615
08073,Colorado,Lincoln,2990446.877,3111411.583,2946144.753,2940367.426,901672.4239,932389.234,908081.5255,907757.3794
08075,Colorado,Logan,5400582.557,4556291.286,7671921.415,8206711.293,1479638.011,1276343.64,2160185.115,2408595.047
08077,Colorado,Mesa,3427723,2860187.013,2848588.615,3504635.28,982017.7781,822903.7065,826268.0967,1052885.536
08079,Colorado,Mineral,28321.26,4589.145,6670.775,31038.4925,7532.255,794.97,1182.45,9513.57
08081,Colorado,Moffat,2346786.788,1840975.801,2030386.473,2621301.28,623752.501,507235.4548,539239.5962,733367.1558
08083,Colorado,Montezuma,1404550.616,1476930.836,1369519.063,1557606.623,427668.5502,449112.1535,430015.2425,488533.7122
08085,Colorado,Montrose,3235182.647,3210861.697,3182032.245,3167455.176,861368.474,881953.8074,893602.5681,895238.9125
08087,Colorado,Morgan,6042889.987,8021750.746,8889125.991,9375883.819,1687171.567,2183015.97,2512614.286,2450391.694
08089,Colorado,Otero,3126779.136,3151129.997,3502828.664,3423886.515,871767.2777,869731.0216,986914.4909,943359.1945
08091,Colorado,Ouray,558512.1225,565636.828,462880.5925,557078.9425,168259.913,178667.9877,146365.25,176540.137
08093,Colorado,Park,551722.1035,521643.5775,630877.355,612592.4425,172050.7684,156405.6135,192481.494,177684.369
08095,Colorado,Phillips,1651048.079,1403929.45,1242068.013,1350696.193,445286.6049,375318.652,342546.939,374410.565
08097,Colorado,Pitkin,301762.5825,194997.7225,207804.35,180410.675,91443.865,46045.174,60342.249,44274.7525
08099,Colorado,Prowers,4261817.507,4219359.323,3978790.752,4354460.485,1223827.352,1162912.878,1104993.034,1230135.703
08101,Colorado,Pueblo,2737781.002,2895820.328,2456553.524,2391943.133,772158.4811,849068.3936,740441.1227,687727.7642
08103,Colorado,Rio Blanco,1862775.601,2017122.333,2016182.523,1978318.203,515162.1649,577841.092,601374.178,578115.027
08105,Colorado,Rio Grande,1085074.921,975375.0925,937318.7625,1290015.575,323883.0424,284586.317,278886.849,308789.4005
08107,Colorado,Routt,1892219.842,1747187.563,1880615.985,2209582.1,540728.7746,505308.2895,559918.82,661918.529
08109,Colorado,Saguache,1554364.302,1547442.185,1656668.716,2057969.979,472110.8913,485663.004,504673.0192,621048.5274
08111,Colorado,San Juan,0,0,0,0,0,0,0,0
08113,Colorado,San Miguel,573378.12,557253.6275,525526.67,537954.094,150544.283,160001.514,158741.343,128909.6104
08115,Colorado,Sedgwick,1209963.283,984826.2175,1203628.138,970803.16,344454.9625,244602.536,311469.0495,246563.958
08117,Colorado,Summit,142515.4575,153012.005,163272.39,143335.19,37896.9725,35729.945,38610.1175,45119.135
08119,Colorado,Teller,137429.2565,151046.6075,222892.4525,218445.7525,41228.3586,44792.067,52428.2505,51901.602
08121,Colorado,Washington,3453748.724,3163806.577,3272074.058,3168059.865,1065046.612,961191.1112,1018820.117,989633.4605
08123,Colorado,Weld,26396994.32,28021444.56,28395291.51,30655873.09,7139958.53,7190201.875,7679236.359,8273963.299
08125,Colorado,Yuma,6613547.557,6334779.392,9185338.588,12562001.06,1889419.196,1838148.476,2650905.014,4024149.652
09001,Connecticut,Fairfield,186787.0125,153593.282,100954.7755,67504.2855,40552.2785,34563.1673,22117.6567,14928.4742
09003,Connecticut,Hartford,660091.355,437681.8125,378280.3825,312651.2335,138373.241,90178.383,82981.8459,65772.3234
09005,Connecticut,Litchfield,1506085.052,1272674.827,1016807.929,875206.66,285833.0401,238947.1661,189341.8201,170421.1655
09007,Connecticut,Middlesex,430668.9725,229647.7275,197843.3225,143613.515,119131.0215,47949.1435,40735.387,30747.78
09009,Connecticut,New Haven,473424.948,348175.291,314751.185,233913.555,93897.5392,73715.8644,63243.685,50667.1195
09011,Connecticut,New London,2761224.936,2601361.101,2869183.873,2551978.946,845070.5232,814118.765,936710.2265,855939.6184
09013,Connecticut,Tolland,1015491.856,814992.8035,785663.4565,626567.28,185680.8302,147679.5514,150374.5406,115560.786
09015,Connecticut,Windham,2489395.16,2012627.767,1250388.032,1137041.067,682008.042,531996.0516,280064.3009,249593.0396
10001,Delaware,Kent,1868319.772,2185270.985,837739.6175,1013956.855,506042.3956,586998.348,198453.615,227529.911
10003,Delaware,New Castle,445938.2475,292502.3745,343234.952,297249.155,112686.862,59426.3088,92958.0818,87847.637
10005,Delaware,Sussex,11955630.82,14384514.48,13502591.73,12326077.45,3643616.273,4363533.7,4102857.498,3712575.848
11001,District of Columbia,District of Columbia,0,0,0,0,0,0,0,0
12001,Florida,Alachua,2421599.7,2279974.837,2121930.185,2512107.199,722523.0125,666705.115,632371.5568,748348.7474
12003,Florida,Baker,818078.06,598204.9285,753281.301,672870.2175,252632.539,175822.2804,207689.6489,194167.6975
12005,Florida,Bay,55455.1835,69983.4175,42949.25,17369.215,14089.0287,16870.023,10082.252,5231.925
12007,Florida,Bradford,1120904.517,1120342.776,915260.5075,1289857.165,386052.048,323233.4179,250393.7685,387537.1307
12009,Florida,Brevard,1491930.456,1102868.305,1334970.3,1351986.038,359704.4517,266544.4683,305160.991,320606.1527
12011,Florida,Broward,1473502.119,677485.643,543702.6905,657526.0275,402347.1764,165936.8747,125376.5542,153907.989
12013,Florida,Calhoun,267300.9125,210252.5075,237303.755,189505.555,68314.7185,61933.022,72580.76,54909.847
12015,Florida,Charlotte,1525638.725,1317369.338,1436951.75,1406143.238,366968.127,421174.947,347315.0415,335050.9845
12017,Florida,Citrus,576499.706,677951.9525,523944.1185,500951.7425,193251.2067,228344.656,167042.5325,161621.6335
12019,Florida,Clay,1331205.625,991891.675,903836.2715,827792.6275,333993.0003,250986.2252,200932.3476,184311.964
12021,Florida,Collier,1381534.033,1675070.976,1467164.805,563013.8325,432919.4765,520505.8682,339943.945,134632.6475
12023,Florida,Columbia,1327811.538,963741.321,919274.873,1122084.188,445237.6567,311373.6778,291322.8852,355549.3327
12027,Florida,DeSoto,4111306.732,4421486.048,3531805.095,4077423.278,1021749.501,1072314.488,851632.0202,996304.8425
12029,Florida,Dixie,451841.33,233770.2775,199493.685,287357.7425,144142.955,56991.4175,52592.6345,81317.777
12031,Florida,Duval,1901991.428,975078.6635,796604.2205,915426.0375,453718.0058,238875.2431,201177.0957,231058.2165
12033,Florida,Escambia,485870.055,508577.705,501969.7415,460279.7195,121416.9042,134417.2598,130672.1701,121626.1933
12035,Florida,Flagler,440949.0285,367302.6475,340888.8725,329942.4975,138304.7691,118949.532,110425.875,109631.836
12037,Florida,Franklin,0,325.935,0,0,0,104.85,0,0
12039,Florida,Gadsden,773705.006,386185.3305,337614.405,274809.615,201909.2594,121576.0177,83810.1175,88230.165
12041,Florida,Gilchrist,1772904.62,1134844.579,1207241.558,1983596.143,468547.5144,293449.748,298680.684,444171.838
12043,Florida,Glades,3520299.48,3038930.01,3149180.543,3568950.185,879877.8545,723566.869,742323.9425,857666.135
12045,Florida,Gulf,151836.725,21713.5025,13085.25,24952.525,49699.035,5353.015,4623.455,5772.555
12047,Florida,Hamilton,978924.8775,730844.2925,644757.35,682124.18,317881.703,203355.7035,173473.3,172997.22
12049,Florida,Hardee,3808474.628,3691755.64,4210500.274,4649025.405,1182109.829,1091604.54,1256833.471,1383661.86
12051,Florida,Hendry,6163558.878,4807570.589,4105468.253,4899156.063,1955957.587,1517614.619,1231666.696,1179062.702
12053,Florida,Hernando,1803941.531,1781509.824,966551.225,831162.3465,569278.4627,557433.7371,276604.8015,228865.0545
12055,Florida,Highlands,4956252.238,4938063.349,4837986.127,5485860.034,1473664.6,1468857.297,1461860.948,1687978.011
12057,Florida,Hillsborough,6427447.618,5593655.804,4608316.17,4047195.935,1932686.687,1704227.472,1446707.229,1305891.17
12059,Florida,Holmes,1776760.911,1845834.281,1539772.78,1771302.838,533591.2023,555382.8145,452835.2295,531929.2205
12061,Florida,Indian River,1645332.827,1345728.163,937742.9025,1060682.133,396650.6229,324951.4555,224559.059,251220.8205
12063,Florida,Jackson,2112167.837,2100520.636,1915630.31,1881931.113,652337.1334,637678.691,588229.0425,572783.94
12065,Florida,Jefferson,1106586.938,865714.745,902093.36,639960.3125,304991.892,235659.154,245881.065,154906.389
12067,Florida,Lafayette,2265442.315,1903403.41,2095794.598,2202032.223,598099.949,470151.9745,506007.342,521407.214
12069,Florida,Lake,1787083.486,1622925.053,1736827.113,1733331.54,552360.4629,491881.2497,527680.7523,503057.4313
12071,Florida,Lee,673611.1175,885538.8355,594367.3625,720814.1345,220047.8405,215377.2182,192539.9574,173402.9553
12073,Florida,Leon,657591.96,523669.349,294460.303,340996.6625,161195.0675,126147.5651,87705.9246,80494.366
12075,Florida,Levy,1572092.914,1829666.075,2435675.462,2635821.52,497452.1482,442804.6948,643680.0211,714555.2045
12077,Florida,Liberty,72123.045,82923.6875,126187.485,42379.13,23511.897,21131.417,30205.2095,10015.8
12079,Florida,Madison,1874694.407,1440605.934,1292746.118,1538809.738,623924.1593,478882.7225,420028.675,401851.1745
12081,Florida,Manatee,3635090.164,3263800.612,3163528.988,2975106.487,1059110.11,978308.3471,951042.0885,902187.5763
12083,Florida,Marion,3535820.517,3442720.058,3074263.016,3348195.765,993660.4713,931923.0782,835496.3283,907032.3487
12085,Florida,Martin,2493085.938,1631914.068,1674214.585,1455436.47,725548.004,485532.5705,492791.3748,347130.5585
12086,Florida,Miami-Dade,543298.9135,272755.1725,233632.403,220292.7415,146085.0114,67546.3355,66403.4433,65673.4814
12087,Florida,Monroe,0,0,0,0,0,0,0,0
12089,Florida,Nassau,1336038.211,1017221.595,1290578.287,1329857.156,353007.5209,262306.0434,349064.8966,403018.0483
12091,Florida,Okaloosa,660810.119,391212.7715,331332.54,343962.62,206965.5525,121762.0666,104838.058,105754.5985
12093,Florida,Okeechobee,8565363.537,8970282.634,8230265.098,8322500.73,2106299.031,2193995.566,2120077.892,2179300.427
12095,Florida,Orange,1364374.05,747512.0425,553237.836,820495.86,441170.8776,185295.7641,174692.3729,261204.0015
12097,Florida,Osceola,6070187.396,5436160.387,5455830.507,5239966.182,1989110.199,1796183.834,1780211.253,1725290.688
12099,Florida,Palm Beach,1908093.233,1160447.17,482626.72,277419.8825,508941.3917,275094.2438,109911.57,79488.8708
12101,Florida,Pasco,4089047.709,3444047.578,3184988.304,2185873.845,1307014.35,1119425.698,1020719.658,631274.4625
12103,Florida,Pinellas,140170.9125,124162.3185,44901.855,20802.4175,34401.9735,28132.5599,9996.869,5558.098
12105,Florida,Polk,5656297.703,5773102.546,4844607.482,5676347.328,1738871.103,1845387.266,1534571.655,1890093.685
12107,Florida,Putnam,841018.8125,464198.0095,540400.5675,504877.2375,200839.503,138908.1683,128106.897,123313.6063
12109,Florida,Saint Johns,368610.9755,183401.58,222722.29,266895.6675,94445.7862,44380.3205,72683.72,63066.702
12111,Florida,Saint Lucie,2578146.735,2242714.233,2333862.005,1334682.978,769360.3345,536911.598,565168.17,330684.882
12113,Florida,Santa Rosa,491028.729,409104.4805,388890.037,474316.641,155206.6851,129612.0462,97018.1897,113885.0945
12115,Florida,Sarasota,2136434.529,1452610.313,1599470.988,1265019.946,512827.4012,349717.8783,384190.886,401098.5474
12117,Florida,Seminole,458513.0175,457001.603,367031.05,390920.246,114260.109,145191.5872,116106.228,92304.5524
12119,Florida,Sumter,3047476.685,3312333.706,2750922.972,2842780.034,977403.124,1051660.101,877948.6071,928689.1485
12121,Florida,Suwannee,3432930.211,3524679.34,3925140.765,4274333.224,1061916.433,1061971.847,1143346.653,1230613.037
12123,Florida,Taylor,308878.744,273805.4725,268553.1825,286327.465,99313.9506,87152.7455,86761.881,69043.846
12125,Florida,Union,692467.8725,737090.2175,556546.3675,684145.148,233431.203,226533.9805,195462.701,233715.8308
12127,Florida,Volusia,1366277.141,1050875.856,979881.0805,763489.895,443949.9523,332052.6026,243731.742,181874.1845
12129,Florida,Wakulla,85662.6565,41067.089,62517.465,101940.44,28575.1306,14126.4966,16029.0125,25657.2995
12131,Florida,Walton,1122201.238,1039647.911,996926.6755,1047432.183,339348.1146,324344.9842,311634.9831,317243.558
12133,Florida,Washington,710624.3375,631850.445,467104.695,541734.03,206136.5886,176383.605,125965.9895,160425.527
13001,Georgia,Appling,1260291.58,953457.835,1076720.21,961150.4185,432926.0195,333808.1065,348888.957,259284.0835
13003,Georgia,Atkinson,1432184.72,1376466.33,1747441.058,1917216.128,469172.147,429819.114,547378.695,566171.526
13005,Georgia,Bacon,653687.1355,669624.3225,536697.5375,947182.14,232459.2412,243500.805,187024.26,334349.404
13007,Georgia,Baker,594775.555,468031.2545,351037.56,596646.8575,185888.1305,148613.2878,87816.9825,193656.687
13009,Georgia,Baldwin,402877.85,383687.3075,308192.2825,383597.7825,102815.9195,94575.6515,77032.9145,97178.8325
13011,Georgia,Banks,1772752.43,2566168.74,3069105.45,3941293.028,562437.3915,808123.4685,974061.4545,1260846.001
13013,Georgia,Barrow,1722771.508,1926557.078,2023507.143,2094937.295,555729.084,573994.8935,636464.039,669307.9415
13015,Georgia,Bartow,1381632.672,1417503.633,1452253.108,1608645.665,407025.2798,443465.0972,468280.582,491265.9925
13017,Georgia,Ben Hill,473037.17,357126.94,312862.21,337702.9725,123757.067,94783.5505,87792.1625,89330.7675
13019,Georgia,Berrien,882715.29,700288.9,780987.9425,677335.195,303575.1645,241069.58,233153.1725,223317.695
13021,Georgia,Bibb,260196.4445,271461.5075,270504.11,145263.7875,67535.6563,76088.467,78421.005,40935.825
13023,Georgia,Bleckley,424488.114,394993.555,335385.8865,267848.665,149122.7481,123456.479,97847.9419,84629.517
13025,Georgia,Brantley,895889.1735,784580.696,594723.9975,431073.9905,337869.7415,295155.4269,216535.048,160890.7277
13027,Georgia,Brooks,1368758.524,1125615.405,1173144.648,1309164.06,470745.9064,371099.293,386846.5515,394475.915
13029,Georgia,Bryan,64783.46,46684.6275,52536.215,34715.815,21497.095,14567.115,12556.7525,11144.25
13031,Georgia,Bulloch,1539183.927,1215116.258,1027892.288,886547.3465,537653.8801,430582.5357,373480.9582,304991.3354
13033,Georgia,Burke,1034885.186,799185.405,881462.6925,817411.8825,311695.8368,227754.7365,245766.356,219181.682
13035,Georgia,Butts,310434.3875,324451.5575,274492.2125,285018.9525,94238.665,78339.5745,66427.5875,84575.116
13037,Georgia,Calhoun,343352.3775,213741.1575,158785.595,558277.0425,97039.6375,70326.387,54167.365,170567.56
13039,Georgia,Camden,64803.0325,51352.7175,29075.376,25135.1375,19913.1239,12794.152,9310.1386,7508.795
13043,Georgia,Candler,808669.92,498193.9225,583717.9925,311714.485,262989.5157,155821.4625,194507.723,94237.9875
13045,Georgia,Carroll,2600324.823,2495416.862,2959044.118,3440680.453,791431.4305,776384.2281,902831.987,1051431.836
13047,Georgia,Catoosa,735473.327,656987.0425,881368.685,872841.6875,196235.55,178764.1885,254987.614,258724.083
13049,Georgia,Charlton,396243.0795,235216.335,182470.9775,64582.215,150563.6468,81076.102,67411.569,20080.524
13051,Georgia,Chatham,135772.425,58828.5425,73155.14,27974.2875,35750.7125,18512.4,22500.1,8806.12
13053,Georgia,Chattahoochee,34214.8675,20848.92,20532.5925,8844.0325,11187.725,6588.57,6370.64,2279.645
13055,Georgia,Chattooga,608008.08,618353.772,508168.573,463080.81,161256.2205,200563.5518,152486.7983,146439.02
13057,Georgia,Cherokee,2788410.43,2134960.285,1731795.88,1532322.179,899583.239,663946.7995,538918.5425,463614.1254
13059,Georgia,Clarke,303731.2475,247204.98,143095.7825,383529.46,84016.4705,71131.6675,33959.225,104028.9725
13061,Georgia,Clay,296112.9775,205638.8375,207954.41,165014.57,76084.743,54821.735,59071.95,44511.47
13063,Georgia,Clayton,66509.4575,120594.6325,99457.7875,66210.8325,20026.082,28617.4025,23634.9925,20311.56
13065,Georgia,Clinch,146082.13,121985.75,66035.16,53418.7675,46270.966,38587.006,21807.165,12857.2225
13067,Georgia,Cobb,336643.311,123520.54,133740.9,74288.755,99944.0934,34800.354,30572.3145,19924.46
13069,Georgia,Coffee,2748215.758,2207028.76,3070412.16,3191711.565,976129.417,773816.9635,1022963.001,1053524.232
13071,Georgia,Colquitt,2134551.625,1655417.738,1539909.925,1513001.743,721463.958,587043.868,517645.094,475563.078
13073,Georgia,Columbia,377142.375,238359.3925,210341.515,195984.2375,108956.545,55901.7245,48799.306,46217.7245
13075,Georgia,Cook,583773.93,368872.195,374501.0925,322710.9225,197247.83,104150.101,125349.483,83668.355
13077,Georgia,Coweta,645265.215,458404.39,390515.7,333570.7425,179334.7745,130643.222,112676.208,78137.638
